,index,RA,DEC,PRIMARY,GAIA,HIP,HD,TIC,plx,pmra,pmdec,gmag,BP-RP,RV,spH1D,spH2D,spS1D,spS2D,teff,teff_err,logg,logg_err,feh,feh_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,instrument,gdr3_teff,gdr3_teff_err,gdrs3_logg,gdr3_logg_err,gdr3_feh,gdr3_feh_err,w1mag,w1mag_err,w2mag,w2mag_err,w3mag,w3mag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,bmag,bmag_err,vmag,vmag_err,U,U_err,V,V_err,W,W_err,LikeMemb,MembProb,simbad_Otype,PlanetHost,SB,A550,chisqSED,nptsSED,radius_SED,radius_SED_up,radius_SED_low,teff_SED,teff_SED_up,teff_SED_low,FiltFlag,goodFlag
467,1207,302.7753,16.187998,HD191785,Gaia DR3 1809360187275432832,99452.0,191785,87216634.0,48.9262,-415.062,398.487,7.113067,1.014488,-49.3,,,,,5137.0,139.0,4.4,0.32,0.14,0.18,1.31,0.14,3.25,0.13,0.59,1.33,FIES,,,,,,,5.296,0.166,5.218,0.068,5.341,0.015,5.826,0.03,5.421,0.021,5.35,0.024,8.155,0.017,7.351,0.023,-31.3250998547838,0.270396322647862,-26.9060611168045,0.412504500080274,61.9133869852605,0.0828105035695534,ThickDisk,78.0238376146398,HighPM*,,,0.0185358133,0.397120746342247,5.0,0.835313577928924,0.856854022,0.822270572,5230.0,5266.56006,5172.24561,False,True
468,1208,302.39294,16.805765,HD191499A,Gaia DR3 1809456806859123584,99316.0,191499A,86876073.0,40.3276,2.897,175.71,7.472054,0.96969,-30.89,,,,,5157.0,102.0,3.97,0.12,-0.3,0.12,0.97,0.05,3.44,0.07,1.31,0.33,FIES,,,,,,,5.254,0.182,5.065,0.063,5.317,0.014,6.069,0.018,5.683,0.018,5.628,0.034,8.497,0.024,7.56,0.03,-30.5684884745665,0.26848591950905,-14.6371556968798,0.414816382655422,15.2394000581968,0.0766269018427458,ThinDisk,98.5810855921035,HighPM*,,,0.0218010508,9.50930328128604,5.0,0.917144860150331,0.930630386,0.894853175,5110.0,5162.73193,5078.26514,False,True
469,1210,310.18808,19.935535,HD197076,Gaia DR3 1814241194252808704,102040.0,197076,330872058.0,47.7457,118.708,312.222,6.285079,0.786007,-35.29,True,True,,,5842.0,163.0,4.2,0.2,-0.08,0.07,1.13,0.04,4.56,0.43,0.0,0.0,HARPS,,,,,,,4.905,0.216,4.652,0.095,4.931,0.015,5.252,0.017,5.085,0.051,4.921,0.02,7.057,0.022,6.44,0.023,-43.0332421218842,0.214014901467798,-15.0209853800948,0.437222653937811,16.3632423343323,0.114386149840007,ThinDisk,98.2634387825078,HighPM*,,,0.0181305017,2.38087479119832,5.0,0.981729013385731,0.999360383,0.956002891,5840.0,5908.91406,5789.37158,False,False
470,1211,307.07767,18.769495,HD195019,Gaia DR3 1815418118373631360,100970.0,195019,210171104.0,26.6465,349.62,-56.618,6.747173,0.812515,-91.17,True,True,,,5763.0,168.0,4.07,0.19,0.05,0.08,1.24,0.03,4.2,0.39,0.96,0.48,HARPS,,,,,,,5.162,0.186,5.011,0.068,5.212,0.018,5.604,0.018,5.325,0.02,5.256,0.016,7.556,0.023,6.876,0.023,-71.7242374653904,0.236086145122843,-75.5252108096844,0.429508157110773,-37.8630548947043,0.101742521890189,ThickDisk,73.2430307742916,HighPM*,Yes,,0.0279812049,4.66907179337203,5.0,1.5362722858264,1.55545914,1.50497186,5650.0,5710.08838,5611.06396,False,True
471,1215,307.04922,22.128992,HD195034,Gaia DR3 1818697205647102720,100963.0,195034,210119810.0,35.5219,-22.644,-244.007,6.938549,0.802354,-1.14,True,True,True,True,5805.0,101.0,4.34,0.11,-0.03,0.04,1.09,0.04,4.38,0.25,0.0,0.0,"HARPS,SOPHIE",,,,,,,5.555,0.147,5.401,0.054,5.57,0.016,5.901,0.029,5.632,0.021,5.579,0.018,7.736,0.022,7.089,0.023,23.9871059450185,0.215977454578462,-15.8882405437989,0.443303757099307,-15.5877593544972,0.0832096096638177,ThinDisk,98.6031217060479,HighPM*,,,0.0244289488,0.734500557344104,5.0,0.968778010178699,0.990378857,0.952592015,5860.0,5908.32666,5798.84277,False,False
472,1217,301.0259,17.070189,15Sge,Gaia DR3 1821708351374312064,98819.0,190406,275240386.0,56.2693,-387.472,-419.497,5.645246,0.768505,5.19,,,,,5942.0,196.0,4.46,0.3,0.33,0.12,1.1,0.03,5.01,0.6,1.84,2.22,FIES,,,,,,,4.362,0.24,3.927,0.144,4.377,0.014,4.689,0.206,4.43,0.204,4.388,0.027,6.394,0.1,5.794,0.009,42.9112703428397,0.272781959520837,-20.6295131319443,0.413927948026132,8.63334204050425,0.0657888820333022,ThinDisk,98.5061895259157,HighPM*,Yes,,,,,,,,,,,,
473,1220,300.18213,22.710854,HD189733,Gaia DR3 1827242816201846144,98505.0,189733,256364928.0,50.5668,-3.208,-250.323,7.428371,1.095916,-2.55,True,True,True,True,5108.0,101.0,4.56,0.12,0.06,0.04,0.89,0.03,3.09,0.04,2.0,0.0,"HARPS,SOPHIE",,,,,,,5.289,0.154,5.342,0.05,5.459,0.013,6.073,0.032,5.587,0.031,5.541,0.021,8.607,0.02,7.67,0.03,15.9904077182616,0.241587600293056,-12.7016488049954,0.43643844623958,-11.8433892941765,0.0343542154739328,ThinDisk,98.9220455952781,BYDraV*,Yes,,0.0200701095,0.541198189737072,5.0,0.758307620074176,0.778997481,0.747066379,5060.0,5090.69678,5001.26855,False,True
474,1223,300.9672,23.340685,HD190404,Gaia DR3 1833199729671740800,98792.0,190404,287947139.0,64.012,-1003.993,-912.718,7.035947,1.045036,-2.43,,,True,True,5025.0,104.0,4.08,0.14,-0.59,0.05,0.93,0.07,3.81,0.08,0.0,0.0,SOPHIE,,,,,,,,,,,,,5.671,0.032,5.172,0.027,5.113,0.024,8.09,0.072,7.274,0.016,85.161197975687,0.234842256683332,-45.8468809948752,0.440147775332834,27.3572103932351,0.0369670204958058,ThinDisk,80.6471265167546,HighPM*,,,0.0157306418,0.717968732136488,5.0,0.730007316665567,0.741807938,0.710123479,5030.0,5086.33301,4994.84131,True,True
475,1224,299.33243,24.088156,HD189067,Gaia DR3 1834178638618346112,98206.0,189067,282283170.0,23.1482,-115.37,-124.833,7.047206,0.780796,-10.8,,,True,True,5856.0,101.0,3.98,0.1,-0.04,0.04,1.16,0.04,4.7,0.27,0.0,0.0,SOPHIE,,,,,,,5.676,0.121,5.534,0.053,5.713,0.015,6.023,0.026,5.695,0.049,5.701,0.018,7.815,0.023,7.202,0.023,25.1189377974156,0.236374582276949,-25.3607927361477,0.440290506209431,7.36528310393793,0.0224911767878099,ThinDisk,98.6357027165445,HighPM*,,,0.0347300358,2.89773207590141,8.0,1.37993793638942,1.41000652,1.35579085,5940.0,5998.32666,5872.36865,False,True
476,1227,315.4625,21.105421,HD200254,Gaia DR3 1837738822887425536,103784.0,200254,258531136.0,19.7313,112.69,29.687,7.48746,0.826135,-18.72,,,True,True,5831.0,110.0,4.1,0.13,0.3,0.04,1.15,0.05,4.15,0.29,1.81,0.36,SOPHIE,,,,,,,6.1,0.096,6.01,0.038,6.127,0.015,6.415,0.019,6.184,0.034,6.109,0.021,8.343,0.022,7.64,0.03,-29.3297228446398,0.180197303076823,-12.6096562870695,0.444532330442883,-10.7270541593895,0.141890182223308,ThinDisk,98.8582666562616,HighPM*,,,0.0318787657,4.6818428611651,8.0,1.36115786294757,1.38718581,1.33466864,5850.0,5910.5918,5795.31836,False,True
477,1230,314.4153,26.40516,HD199598,Gaia DR3 1844639838900425472,103455.0,199598,247250544.0,31.2765,251.123,84.965,6.806028,0.751255,-26.8,,,True,True,5884.0,102.0,4.01,0.11,-0.02,0.04,1.17,0.03,4.8,0.29,0.0,0.0,SOPHIE,,,,,,,5.455,0.191,5.287,0.073,5.474,0.015,5.774,0.021,5.556,0.02,5.461,0.021,7.518,0.023,6.934,0.023,-41.9581370210644,0.154396571546974,-18.4843306933019,0.46344839066334,-15.1864084459333,0.107456649415237,ThinDisk,98.2503360378911,**,,,0.0264268816,2.51805538304449,5.0,1.14581468014913,1.16601396,1.11908805,5940.0,6003.00977,5888.86182,True,True
478,1232,315.60794,27.807346,HD200391,Gaia DR3 1845206534070618624,103833.0,200391,126336928.0,19.8012,87.102,6.364,7.191916,0.811948,,,,,,,,,,,,,,,,,,,,,,,,,5.735,0.129,5.612,0.053,5.717,0.015,6.082,0.019,5.788,0.02,5.718,0.021,7.951,0.022,7.345,0.023,,0.139650579160168,,0.468182610438838,,0.106891132556191,,,Ae*,,,0.0340553075,2.79882530539671,8.0,1.63787729266491,1.66151428,1.60456836,5730.0,5791.11279,5681.75537,True,True
479,1236,318.24014,30.809513,HD202108,Gaia DR3 1852732141404704512,104733.0,202108,76957315.0,36.816,-18.954,109.547,7.169595,0.820546,2.67,,,True,True,5750.0,101.0,4.41,0.1,-0.2,0.04,1.05,0.05,4.32,0.23,0.0,0.0,SOPHIE,,,,,,,5.711,0.154,5.657,0.05,5.751,0.014,6.143,0.026,5.82,0.018,5.751,0.017,7.977,0.022,7.329,0.023,-7.51785465343766,0.107738705493288,6.79022146326642,0.476935556624788,10.460503093986,0.104610135859232,ThinDisk,99.1698484337919,HighPM*,,,0.0238640886,0.937559490243391,8.0,0.85921764085923,0.876060069,0.844161034,5800.0,5850.52148,5750.03662,False,True
480,1241,310.42148,35.54571,HD197310,Gaia DR3 1870443315230650240,,197310,99896567.0,28.8734,92.184,48.252,7.279441,0.786125,-29.27,,,True,True,5781.0,101.0,4.21,0.1,-0.03,0.04,1.1,0.05,4.3,0.24,0.0,0.0,SOPHIE,,,,,,,5.907,0.129,5.831,0.051,5.948,0.016,6.27,0.026,5.991,0.016,5.954,0.023,8.062,0.11,7.424,0.004,-21.9453617656039,0.114915496354039,-25.3264334687888,0.485385267510398,-5.05269098458038,0.0351563147994513,ThinDisk,98.7221500028454,HighPM*,,,0.0285317972,1.64735231179364,8.0,0.994690804242132,1.01530886,0.975998521,5930.0,5989.52051,5869.76221,False,True
481,1242,316.73026,38.742043,61CygB,Gaia DR3 1872046574983497216,104217.0,201092,165602023.0,286.0054,4105.976,3155.942,5.450644,1.715341,-64.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546,0.278,2.895,0.218,2.544,0.328,7.247,0.015,6.07,0.023,-92.3746975245699,0.065935110270953,-53.915233793471,0.493032931348626,-8.89247795992048,0.0507951962347731,ThinDisk,85.5239292581352,**,,,,,,,,,,,,,
482,1243,316.72476,38.749416,61CygA,Gaia DR3 1872046609345556480,104214.0,201091,165602000.0,285.9949,4164.209,3249.614,4.766713,1.46259,-65.94,,,,,4392.0,102.0,4.58,0.12,0.22,0.11,0.89,0.08,4.15,0.12,5.76,0.39,FIES,,,,,,,11.179,0.151,10.292,0.109,10.482,0.072,3.114,0.268,2.54,0.198,2.248,0.318,6.38,0.016,5.24,0.023,-94.3525620305334,0.0659163690996262,-55.136758313599,0.493043078843001,-8.43279200194793,0.0507245645950927,ThinDisk,84.0351563186475,BYDraV*,,,,,,,,,,,,,
483,1244,315.35876,40.617996,HD200325,Gaia DR3 1873204223289046272,103749.0,200325,196217196.0,20.3638,61.819,-20.176,7.048247,0.647413,-9.16,,,,,,,,,,,,,,,,,,,,,,,,5.862,0.108,5.786,0.044,5.884,0.015,6.106,0.029,5.89,0.021,5.85,0.023,7.631,0.024,7.166,0.023,-7.11692840276806,0.0601090175835287,-9.27273834049611,0.495283537930664,-13.2825276143393,0.0338706531249456,ThinDisk,98.961642007069,**,,,0.033408571,3.75027818757791,8.0,1.40907142926698,1.43786407,1.38281953,6280.0,6340.2334,6210.0166,False,True
484,1245,314.98032,40.25882,HD200077,Gaia DR3 1873356986678591744,103641.0,200077,196029004.0,24.6709,231.501,210.149,6.468454,0.723926,-33.57,,,,,,,,,,,,,,,,,,,,,,,,5.086,0.199,4.907,0.089,5.13,0.016,5.45,0.021,5.158,0.021,5.119,0.024,7.134,0.071,6.578,0.01,-63.514933232846,0.0683553528017648,-26.0407851451237,0.494782440171761,-4.88825913214811,0.0334402642502191,ThinDisk,97.729953222046,SB*,,,0.0306180026,3.48706776795067,5.0,1.71026466127679,1.73990858,1.6700778,5920.0,5988.38281,5868.82617,False,True
485,1250,343.50848,34.19871,HD216631,Gaia DR3 1891174366442281728,113076.0,216631,188907228.0,22.6814,-74.148,-234.395,7.4808,0.688437,-35.81,,,True,True,6103.0,103.0,4.06,0.11,-0.46,0.04,1.23,0.05,6.47,0.38,0.0,0.0,SOPHIE,,,,,,,6.255,0.091,6.147,0.025,6.292,0.015,6.54,0.021,6.322,0.021,6.288,0.02,8.098,0.024,7.61,0.03,42.2066482293984,0.0583265778265335,-42.0630415842283,0.458016465599759,-19.2809064108599,0.19323782363988,ThinDisk,95.3433068924883,HighPM*,,,0.0279103797,2.2050599666308,5.0,1.06927898339236,1.0867784,1.04296255,6160.0,6234.09375,6110.17383,True,True
486,1251,331.75278,25.345098,iotPegB,Gaia DR3 1891598193816300544,109176.0,210027,357336603.0,84.0054,295.476,27.442,3.663871,0.684483,,True,True,,,6377.0,101.0,3.88,0.1,-0.18,0.04,1.39,0.16,8.3,0.49,7.25,0.16,HARPS,,,,,,,1.388,,1.306,,2.671,0.007,2.954,0.222,2.729,0.184,2.564,0.29,4.191,0.022,3.772,0.023,,0.0608192464932614,,0.451763687581583,,0.205463379606803,,,SB*,,Yes,,,,,,,,,,,
487,1256,329.67014,29.812628,HD208906,Gaia DR3 1896891139712235008,108490.0,208906,2003139541.0,34.191,-362.87,-386.728,6.819438,0.69795,8.75,,,True,True,5947.0,105.0,3.78,0.15,-0.79,0.04,1.19,0.05,5.96,0.32,0.0,0.0,SOPHIE,,,,,,,5.543,0.148,5.453,0.052,5.597,0.015,5.869,0.02,5.617,0.017,5.568,0.02,0.0,0.0,6.912,0.046,73.2129325821684,0.0542272244559769,-2.34652635355781,0.46822157690617,-10.8187275136509,0.168208962074094,ThinDisk,97.9801948177702,HighPM*,,,0.023756776,1.84518431207662,5.0,0.988206533552975,1.00283539,0.966961265,6080.0,6145.95557,6029.87061,True,True
488,1258,328.68765,32.328568,HD208313,Gaia DR3 1898230241798771584,108156.0,208313,399897311.0,49.0785,209.794,-234.457,7.483454,1.088224,-13.27,,,,,5107.0,155.0,4.73,0.34,-0.04,0.09,1.19,0.22,3.15,0.09,0.0,2.2,FIES,,,,,,,5.612,0.034,5.416,0.021,5.583,0.012,6.106,0.023,5.682,0.024,5.594,0.021,8.648,0.022,7.73,0.03,-2.61813800340771,0.0419947801214313,-21.5109223823065,0.475808432729597,-25.0996056183135,0.14792896510681,ThinDisk,97.4771897113893,BYDraV*,,,0.0189489871,1.03171000789245,5.0,0.758117788057711,0.779089928,0.748527229,5070.0,5094.04199,5010.29834,False,True
489,1259,332.34372,35.12923,HD210388,Gaia DR3 1900442940229593216,109361.0,210388,162457231.0,22.0356,25.781,-45.955,7.359045,0.713204,5.98,,,,,,,,,,,,,,,,,,,,,,,,5.982,0.131,5.914,0.042,6.033,0.015,6.341,0.021,6.082,0.024,6.007,0.015,7.975,0.024,7.465,0.023,1.58518442216941,0.006487350433809,2.43336912659438,0.478321556020297,-12.4829354409214,0.14560948683225,ThinDisk,99.1092619356924,**,,,0.0309840217,3.36877688310243,8.0,1.2410315135479,1.26094925,1.21840739,6030.0,6090.98242,5971.1333,False,False
490,1264,332.79965,36.256325,HD210667,Gaia DR3 1906647037667895424,109527.0,210667,119514195.0,44.488,25.206,-252.113,7.026553,0.955166,-19.67,,,True,True,5205.0,107.0,4.11,0.15,0.27,0.12,0.0,0.0,2.79,0.08,0.0,0.0,SOPHIE,,,,,,,5.419,0.168,5.271,0.062,5.41,0.016,5.837,0.018,5.492,0.023,5.389,0.016,8.078,0.104,7.266,0.029,13.9944072316841,0.0040816674226132,-25.2937339308674,0.480044767434968,-16.7389122946841,0.139926624950542,ThinDisk,98.2450696582944,BYDraV*,,,0.020690497,1.01913480258547,5.0,0.879955249411034,0.899508774,0.868954957,5420.0,5452.60205,5366.72363,True,True
491,1268,337.5536,40.9655,HD213391,Gaia DR3 1909443027017954944,111081.0,213391,120599496.0,19.316,-30.573,-36.759,7.302219,0.605351,-2.14,,,,,,,,,,,,,,,,,,,,,,,,6.276,0.085,6.116,0.027,6.267,0.015,6.453,0.018,6.285,0.021,6.272,0.018,7.667,0.0,7.41,0.03,11.4062278999513,0.0528397409748433,-1.75993791433454,0.481333759857736,-3.01006783484715,0.124798718818792,ThinDisk,99.2430317729495,Star,,,0.0333484411,6.24109454647035,8.0,1.22641717012679,1.25028336,1.20713019,6510.0,6568.62549,6429.61865,False,True
492,1273,353.6718,37.7999,HD221757,Gaia DR3 1918953867019478144,116360.0,221757,333374017.0,19.39,114.217,95.174,7.087729,0.732839,,,,True,True,5890.0,111.0,3.95,0.15,-0.46,0.1,1.01,0.05,5.31,0.32,7.82,0.47,,,,,,,,5.776,0.136,5.735,0.046,5.835,0.016,6.12,0.024,5.835,0.018,5.81,0.017,7.785,0.025,7.231,0.023,,0.133540863521116,,0.442139222961798,,0.192465825211936,,,SB*,,Yes,0.0269961208,2.68294072253465,8.0,1.54634690034734,1.57734728,1.52467465,6060.0,6111.61279,5990.625,False,False
493,1275,353.35028,42.8466,HD221613,Gaia DR3 1924124427825883904,116259.0,221613,176640151.0,29.2246,234.181,191.516,6.990827,0.795271,-2.42,,,,,5856.0,118.0,4.41,0.21,-0.28,0.14,0.96,0.05,4.85,0.33,4.76,0.76,FIES,,,,,,,5.511,0.183,5.386,0.061,5.553,0.014,5.986,0.035,5.656,0.027,5.542,0.023,7.742,0.023,7.165,0.023,-44.4717336468553,0.148823480734059,-11.2996912509727,0.452603962067011,17.5625826983966,0.152605471140138,ThinDisk,98.2475188735462,SB*,,,0.0228445847,0.646122332040951,5.0,1.19034137519754,1.21020496,1.15942681,5780.0,5854.23242,5731.10596,True,True
494,1276,341.7323,39.41723,HD215760,Gaia DR3 1929123838477867392,112475.0,215760,129128445.0,17.4413,-48.655,38.956,7.472022,0.623806,-0.81,,,,,,,,,,,,,,,,,,,,,,,,6.383,0.088,6.296,0.026,6.403,0.015,6.668,0.021,6.484,0.026,6.408,0.021,8.041,0.025,7.58,0.03,5.85410163116777,0.068731271844942,4.79923495320149,0.472171321302208,15.1769640421854,0.149797770906767,ThinDisk,99.0125915569227,HighPM*,,,0.0330238082,2.26087774925439,8.0,1.26922098879091,1.28996158,1.24183416,6460.0,6541.49268,6401.3374,False,False
495,1279,347.6135,43.544037,6And,Gaia DR3 1931708859034495488,114430.0,218804,2041549164.0,35.5518,-211.689,-144.535,5.78713,0.624391,-37.36,,,,,6331.0,217.0,3.77,0.46,-0.49,0.12,2.65,0.11,8.28,1.02,20.56,1.74,SOPHIE,,,,,,,4.788,0.18,4.43,0.13,4.67,0.016,5.147,0.236,4.738,0.031,4.674,0.018,0.0,0.0,5.874,0.046,41.81425068635,0.119159155437454,-28.3141625646705,0.466639031945711,3.71564552544959,0.134703705327417,ThinDisk,98.3210393766774,SB*,,,,,,,,,,,,,
496,1281,347.70865,45.51227,HD218868,Gaia DR3 1935133906477014016,114456.0,218868,455819325.0,42.464,-86.646,-287.12,6.804549,0.902808,-30.69,,,,,5579.0,215.0,4.57,0.34,0.17,0.15,1.11,0.08,3.34,0.34,1.94,1.4,FIES,,,,,,,5.245,0.174,5.107,0.072,5.276,0.015,5.646,0.02,5.346,0.021,5.281,0.015,7.865,0.367,6.985,0.023,30.0428690579125,0.126943197985369,-29.1235863997946,0.468618936742394,-17.665025808652,0.119776345758019,ThinDisk,97.6949546923638,HighPM*,,,0.0193587225,2.42916656329527,5.0,0.959524052198593,0.980468929,0.948470712,5570.0,5604.83594,5510.729,False,True
497,1282,350.40213,44.09788,HD220182,Gaia DR3 1937003729077791616,115331.0,220182,173925925.0,46.6599,635.885,218.77,7.154228,0.973141,3.06,,,True,True,5473.0,116.0,5.02,0.11,-0.04,0.16,1.37,0.06,3.45,0.16,4.55,0.65,SOPHIE,,,,,,,5.444,0.169,5.309,0.055,5.481,0.016,5.936,0.019,5.574,0.018,5.467,0.016,8.153,0.071,7.357,0.004,-66.1748828185851,0.136807833222625,-17.0318841751544,0.461319134591849,-2.78986935343557,0.136692095034429,ThinDisk,98.1416388828429,BYDraV*,,,0.0176085792,0.976417370626456,5.0,0.811052152144444,0.830307901,0.800754011,5360.0,5388.42871,5306.12354,True,False
498,1283,351.66818,45.338142,HD220821,Gaia DR3 1937497444157480320,115715.0,220821,174158125.0,28.5222,437.963,107.188,7.245266,0.832856,-1.99,,,,,5747.0,155.0,4.39,0.36,0.02,0.12,1.11,0.07,4.31,0.35,0.0,0.0,FIES,,,,,,,5.898,0.055,5.591,0.026,5.71,0.015,6.104,0.018,5.775,0.021,5.697,0.023,8.006,0.023,7.36,0.03,-69.8443265465537,0.149331939238584,-26.4034704850202,0.460022206020466,-6.66664149230255,0.129519828085299,ThinDisk,97.3069586039447,HighPM*,,,0.0239390973,0.843114539358426,5.0,1.16477533682343,1.18502665,1.13915968,5640.0,5700.04248,5590.75293,False,True
499,1284,348.60837,43.698093,HD219306,Gaia DR3 1937681165678188928,114729.0,219306,173611213.0,15.6046,46.978,-86.871,7.369967,0.69606,13.04,,,True,True,6073.0,101.0,3.89,0.11,-0.26,0.04,1.25,0.04,6.16,0.36,0.0,0.0,SOPHIE,,,,,,,6.165,0.09,6.011,0.027,6.144,0.015,6.49,0.032,6.23,0.016,6.138,0.017,8.025,0.025,7.49,0.03,-4.22654420185675,0.124856046971399,3.46740354124674,0.464759499078984,-32.2532250802849,0.13710464885127,ThinDisk,96.8750915108622,HighPM*,,,0.0339434519,3.57784765087049,8.0,1.63687417128725,1.66059303,1.60708773,6160.0,6224.5918,6103.33594,False,True
500,1288,354.4937,46.199436,HD222143,Gaia DR3 1939093660163197312,116613.0,222143,176791985.0,43.8426,357.163,-11.729,6.428031,0.805318,-0.14,,,True,True,5708.0,104.0,4.14,0.16,0.2,0.11,0.93,0.05,3.77,0.23,0.0,0.0,SOPHIE,,,,,,,5.044,0.199,4.883,0.095,5.082,0.014,5.406,0.034,5.123,8.888,5.076,0.023,7.235,0.02,6.587,0.023,-33.2627441596736,0.165273418348915,-15.6046618538878,0.454348930804894,-11.9613868542915,0.127795756670424,ThinDisk,98.6911316827332,BYDraV*,,,,,,,,,,,,,
501,1289,359.52838,50.447678,HD224465,Gaia DR3 1940954617956840192,118162.0,224465,346546437.0,40.7348,-46.113,244.761,6.570978,0.828062,4.96,,,,,5759.0,116.0,4.37,0.21,0.09,0.1,1.16,0.04,4.04,0.27,3.09,0.79,FIES,,,,,,,5.135,0.161,4.929,0.078,5.164,0.015,5.492,0.02,5.233,0.057,5.141,0.018,7.398,0.022,6.741,0.023,-5.04812986060811,0.202293340695539,9.40614964613083,0.44619974145478,27.4001367272081,0.100182504390006,ThinDisk,97.9350222626435,SB*,,,0.0184215065,1.16172643228042,5.0,1.0574685402343,1.07675564,1.03042269,5710.0,5777.8042,5662.36816,False,True
502,1290,347.91138,47.098698,HD218949,Gaia DR3 1942205346789877632,114512.0,218949,173464265.0,22.2173,-249.53,-163.981,7.047411,0.849085,-10.23,,,True,True,5619.0,102.0,3.7,0.13,0.22,0.06,0.89,0.04,3.65,0.18,0.0,0.0,SOPHIE,,,,,,,5.558,0.162,5.442,0.053,5.596,0.015,5.978,0.018,5.678,0.027,5.572,0.017,7.758,0.001,7.216,0.023,63.6387782811257,0.136617622423041,5.09704593096962,0.469623248092663,-9.36252037613061,0.107800845602507,ThinDisk,98.4869768146177,HighPM*,,,0.0286850203,0.477685066576094,5.0,1.57990156848106,1.60396588,1.54793108,5680.0,5737.99414,5633.36963,True,True
503,1292,347.4953,47.959404,HD218739,Gaia DR3 1942533104334263552,114385.0,218739,173418717.0,32.9913,154.483,-4.642,6.996635,0.793838,-5.75,,,,,5830.0,211.0,4.58,0.3,0.31,0.26,1.11,0.12,4.41,0.58,6.04,1.02,FIES,,,,,,,5.58,0.055,5.176,0.026,5.338,0.014,6.002,0.021,5.746,0.023,5.67,0.021,7.788,0.022,7.149,0.023,-17.3493997883377,0.135019472960932,-12.7526015589498,0.470976969706502,-7.91219351389755,0.0999993783458643,ThinDisk,99.0277147182575,HighPM*,,,,,,,,,,,,,
504,1294,354.50128,48.996525,HD222155,Gaia DR3 1943363751009454976,116616.0,222155,26370518.0,19.802,195.306,-117.335,6.952019,0.826955,-43.75,,,True,True,5732.0,102.0,3.84,0.13,-0.17,0.09,1.11,0.04,4.38,0.23,0.73,0.58,,,,,,,,5.46,0.171,5.366,0.052,5.507,0.014,5.885,0.024,5.579,0.018,5.51,0.023,7.759,0.022,7.117,0.023,-16.1494231394412,0.174357136393517,-60.9520635224706,0.457092565679153,-30.2181908135137,0.106939907843397,ThinDisk,81.426614079449,HighPM*,Yes,,0.0284811035,0.316126428087447,5.0,1.82426922750107,1.84858775,1.78187644,5720.0,5787.11865,5679.44531,False,True
505,1304,335.21442,46.062244,HD212107,Gaia DR3 1962417840846148864,110339.0,212107,199600136.0,20.5849,5.009,-50.249,7.316308,0.630865,8.12,,,True,True,6491.0,120.0,4.36,0.12,-0.1,0.06,1.39,0.1,9.08,0.64,4.25,0.92,SOPHIE,,,,,,,6.184,0.091,6.07,0.029,6.218,0.015,6.475,0.021,6.358,0.061,6.228,0.017,7.893,0.024,7.43,0.03,4.52251506593927,0.0651771391315646,7.0182510941961,0.489195320843201,-11.4656906978393,0.0805133549780963,ThinDisk,99.1482045900931,HighPM*,,,0.0325299539,3.89076381861804,8.0,1.18203128861419,1.2014209,1.15745616,6380.0,6460.35645,6324.29053,True,True
506,1307,320.2559,40.344975,HD203454,Gaia DR3 1965602679357877504,105406.0,203454,373445744.0,37.468,-9.822,-213.495,6.247504,0.744052,30.88,,,,,5996.0,246.0,4.15,0.53,0.1,0.5,1.11,0.08,5.64,0.88,16.51,1.68,FIES,4183.967,30.995117,4.7549,0.08410025,-2.3135,0.29550004,4.798,0.226,4.581,0.118,4.853,0.015,5.227,0.034,4.903,0.017,4.871,0.02,6.927,0.072,6.397,0.011,22.3071457799384,0.0398575040076998,26.8669508312353,0.495005175743961,-21.5707624992263,0.058622006689734,ThinDisk,98.2648110811289,SB*,,,,,,,,,,,,,
507,1313,332.83832,47.147938,HD210731,Gaia DR3 1975429427091671808,,210731,455681786.0,23.6393,-7.622,-4.926,7.24927,0.754639,-20.96,,,True,True,5891.0,101.0,4.05,0.1,-0.13,0.04,1.16,0.04,4.94,0.29,0.0,0.0,SOPHIE,,,,,,,5.999,0.107,5.87,0.04,5.956,0.015,6.234,0.023,5.979,0.023,5.951,0.033,7.968,0.024,7.393,0.002,4.2774622272912,0.0590366455653699,-20.4103937326154,0.492281214775374,2.78437723297227,0.0646723702684301,ThinDisk,98.9861010429833,Star,,,0.0306902863,2.792936382286,8.0,1.20038373272143,1.22795868,1.17889524,6010.0,6068.21826,5938.77246,True,True
508,1315,330.00943,54.10758,HD209203,Gaia DR3 1981577552520559616,108602.0,209203,469798614.0,21.1714,-3.557,-17.67,7.433224,0.679537,9.17,,,True,True,6106.0,110.0,4.02,0.14,-0.09,0.06,1.25,0.06,6.13,0.41,0.0,0.0,SOPHIE,,,,,,,6.254,0.041,6.202,0.041,6.316,0.022,6.53,0.02,6.292,0.027,6.277,0.033,8.07,0.024,7.54,0.03,1.47858879414238,0.0825998436060833,9.50880799880491,0.493093347038219,-2.78805736561621,0.0070624268586751,ThinDisk,99.2881785348057,Star,,,0.0320031047,2.74576744090031,8.0,1.12494596666694,1.15395701,1.10385513,6290.0,6354.00537,6201.82129,False,True
